,AAPL,AMT,AMZN,BAC,CAT,CVX,GE,GLD,GOOGL,IEF,JNJ,JPM,KO,LIN,MSFT,NEE,PG,SPY,TLT,UNH,XOM
2017-12-07,126.43931934216846,372.92863798650393,228.4214210146528,395.5748544723964,557.7064051247938,119.16008716865498,206.5293491461688,505.5501101559679,362.530903278357,139.50155555383205,210.26443307020173,127.11283877934548,77.73436646002169,104.80562652808433,244.3566957608041,136.95488992873823,263.31014958701587,378.5965389879249,268.8859168001876,351.97664523229037,208.4825839206295
2017-12-08,125.85624028823159,368.9077558339168,225.77835129465743,386.0855751707803,550.8573588574615,117.39925080451775,205.92566994680874,504.2046822092095,365.23012849417483,138.7839212583154,210.12865866979837,127.79536974288781,76.35389178681186,101.60127620249251,242.46178984405168,134.0187506094919,266.2964903746402,384.36130099042134,273.3905114853618,350.1844715439538,207.52392563093247
2017-12-11,125.29602352618701,371.9323597913324,222.84227196253403,373.9434883150315,540.1834475885895,115.06865877688256,206.94386611221984,509.27236597600665,360.3829169143705,139.01310017142043,210.0258707825364,125.67782157636852,75.2836744242408,99.58440535434318,243.41407835426145,130.98037022798556,263.61258889851814,374.422391884485,271.1787332026641,347.1926309935582,205.45698833872103
2017-12-12,125.05809927090509,380.28295783071707,223.06192184728147,371.7040941973269,548.2570551913082,115.31170085807278,204.57394759634624,523.8801104626383,361.15181815846216,138.77550346170025,211.7933612085196,128.16704688599418,74.09455789449537,100.9231064814006,252.32901014601035,131.7908827362706,262.14183080561975,372.52123803008504,272.5049311913112,351.2086504046643,205.4503720805658
2017-12-13,126.1780623119053,375.90795661001647,219.46687146195052,367.9306876480275,555.4225079322442,114.93533159854302,204.42305050767646,525.7902736308855,364.27039851155257,137.15257917796143,212.7703548696141,127.16122504521996,76.12315407889758,99.83286049361408,248.30691399208948,132.01537328354902,261.5684132352184,374.10354380712096,272.9117751454379,348.39709168641997,209.1718228874408
2017-12-14,127.39665671652007,383.4723928689532,220.2178583126754,373.2647223481964,564.2963853917505,116.98757863839295,209.76188323518153,534.7655081529122,363.73117043289506,141.93545660725715,215.53429259673328,127.92791862216127,78.16860009901252,99.29151628514516,256.6462044050657,131.6327479002976,262.9733137683994,380.5587306522255,278.60405703140566,351.835792347953,213.8201035561948
2017-12-15,127.39981742516453,383.47651104381924,220.46909705774092,372.4965759179345,550.2633928418135,115.9681628145386,209.2314624846204,529.518013335037,362.3084671489557,140.8471002487691,212.82091220292108,126.94342233398602,77.20356812556092,98.40656329450955,256.3150826159815,130.77023567960674,260.21292834441107,370.9160523807918,284.61703384068204,347.77249595853567,211.07287384725274
2017-12-18,128.12743312590376,386.16778174026217,222.7378971172392,372.51367663773635,555.8979110483007,116.5660772614477,209.85173158637443,534.06285637854,366.5316991377346,141.86471608362618,214.21281537392636,128.63292685383448,79.17844148783651,102.17626086978471,252.51577394778695,132.82333313484037,263.1538562417692,370.0685420443983,288.8744842247752,353.2338669567505,211.81351684230825
2017-12-19,128.7594777310137,390.96042340094226,221.24857963284921,373.3361352440302,560.5824802575779,115.90997798215064,207.9085048878795,533.104054104372,369.17570224700535,143.27990697171995,213.3350247437798,129.60727068305582,78.35558866662325,99.87471928201087,250.66136115825927,134.24558511247076,264.99156777265284,370.13236869690866,289.3586112367632,351.6510445272333,211.54051489934605
2017-12-20,127.37700440322423,387.66268963982867,219.31092929162224,364.70409018039845,546.5923217855443,115.37893611003351,205.53771212613174,523.694011543602,363.75266696499716,143.94997855063855,209.77088386976152,128.9652164779816,76.5012988597302,98.17968022810489,248.69874849131415,131.0707319932169,262.27349525975984,369.2888400658136,291.0720753006561,348.1249067229088,208.80903503634732
2017-12-21,130.38202743532312,396.96123005310585,221.21732446820707,367.34304928719365,564.6516569332538,115.58358456536179,211.18247705289363,535.204535915804,369.48458412177894,145.69994705084613,211.00267888769974,131.63025624425012,77.83317545387993,100.19152590934043,253.46529227481844,132.93757204893973,263.6128293335093,374.16445028370777,294.1068951083039,355.17891997149144,210.77093901934884
2017-12-22,128.06334807770398,385.30298253187084,214.27454716998014,366.3320601780167,550.612857825307,114.36459953941993,208.16138615815873,527.2716371081154,365.7310887528269,145.10910983849274,208.61754915839745,131.7475421003664,76.92867576932913,97.03098509621317,246.75447403224567,130.27209331184557,262.9791115822548,367.15955341628603,287.38511059454254,352.9773287960188,207.52308043952334
2017-12-25,128.49713280631497,394.26451707380926,218.2511204785567,370.64873454234277,548.0006002649533,114.78559399744118,211.83929444064498,523.4147388429058,373.14809829197503,147.48586298005492,210.5345484564627,132.00866021580413,78.82290232813801,96.59206557119657,256.92854900039606,133.5128823857295,267.2073378605907,366.97204444562806,293.39433857049136,357.68581061805025,211.72720671167613
2017-12-26,127.20520150280545,389.7471276116184,215.62582919372747,364.9057843062211,553.0309848063133,112.0329333598189,211.04844386153334,511.3625714006035,367.42298499544785,141.51127041089947,206.8993510286877,131.80584607000745,77.34661234880005,93.24102057425735,255.42324711306273,133.73150434494983,265.02112489178586,373.52277941661845,291.6080502918194,357.42988378039996,206.21387319526562
2017-12-27,128.0786861834139,392.0582328655384,217.86979953517434,363.82966433558266,557.4821621601916,111.65183322193641,206.69306011220755,517.4555494828015,363.90602987411796,141.4050809351606,207.69759811572166,132.37031209980236,77.18866700242457,93.73164589760594,257.73355770183326,134.8768734245168,268.6200190165953,374.4631720965709,291.23043982615474,354.838319512772,206.73574518011688
2017-12-28,129.01181052658765,392.66189805320965,219.9604236983361,363.9863586932838,565.8772129126833,113.07964502330036,210.5917602300157,523.6622035726597,363.071059945625,141.0845247262224,209.3971374664561,135.34243417914786,77.61043572421917,95.64158493908953,258.9574561719787,134.57319719334734,268.4619237340983,369.3343086263927,296.13383233075325,351.5715578355226,207.35809607905114
2017-12-29,127.481104667579,386.82500482689125,221.5272853944379,362.5730744092001,553.6080942354689,112.00436312947299,207.0712866454138,518.0579012215996,361.055567910349,143.43893309304696,205.12739178371456,134.72508432075227,76.15001760702829,95.6755412034453,257.2663924748134,134.6038742082575,268.11176446608823,360.86911274995936,298.95250937478926,351.40221503896214,208.18824019397428
2018-01-01,129.20924737796753,391.1767334510891,227.20961092174048,368.42393345771364,561.5015680008717,113.25495894251345,210.16627072647435,522.2548677663041,368.3314673046536,146.67801646496542,207.85193505037404,136.47282537481496,81.49639726682827,96.39419215452871,258.4119291039056,135.08707837930257,270.56988879005394,370.4980190914155,303.26472775237215,353.9185549199638,212.2972388260147
2018-01-02,128.5770799789903,391.7922063128832,229.82952990466913,371.9994701037887,570.9706534870937,114.85470386969007,212.58272303741012,526.2231218921007,367.52000633922773,146.97045419520535,207.91742797199953,137.79607205882732,82.3943723778958,98.29078693816848,255.90588966319947,137.87418050610222,271.07147397389133,368.2190238929093,304.2046802078935,362.7904138296019,213.79272596864072
2018-01-03,128.18378427869226,390.5450479613145,229.00165392409158,367.5889235114959,569.0962408370838,115.66247540516481,212.95072539858197,517.9160905935579,365.52288985453487,145.23471571167173,207.1296825958462,138.76483370244853,81.79537636934857,97.75339173112556,261.2874914147411,138.86021557353553,271.2773357726077,377.93537404640426,304.766656298896,356.6596073224014,213.71008292013417
2018-01-04,126.11882598227227,389.74964355879075,223.09554935495333,362.13081805029856,557.2916021805,113.60357449063552,208.5104494360452,515.3453865568558,360.83655910936795,143.77972676853537,203.3980888822043,137.51374168655724,80.5678728401191,94.35239581600464,251.10000904864623,137.47023774035625,270.66516060239485,369.4713141542034,299.9727247462815,353.18827555605435,210.65566554923095
2018-01-05,126.4780401096849,379.5395174927832,219.00130180396172,354.5139835052157,548.6827936561866,112.64045937019894,207.18977193147816,511.69856766908134,355.2804158457041,143.7998309186703,203.07963641743996,135.09676437107527,79.71607316687425,91.85969566725291,248.8816749834448,137.04203423433955,271.76632346848214,367.8065836168742,296.1386483768838,349.95628421008405,209.14290039540188
2018-01-08,128.3202760697067,382.0085993771531,218.42058981646602,349.3549192197639,554.405469526217,113.08452729701632,206.31484829740498,519.1447127608111,355.54808255778204,143.3769137221369,203.45434808133052,135.10339420260516,80.29244062076548,94.1421509889717,246.28252102326576,137.57569643593501,272.4310851780202,367.85540476728784,299.37946876635135,351.2428924833809,211.37423467954696
2018-01-09,129.3203539663821,381.355129904913,219.73833827944176,349.1503034282127,554.9219107462236,112.98267754325956,207.87873009636078,521.4103423991183,357.37455320052845,143.76553454455816,201.03060117603195,135.2438857383985,80.32766117656024,94.90065285153,244.58841985133594,136.11234403783635,274.4514819895825,368.07466241650405,301.320069914252,351.0669277046393,211.98927050937317
2018-01-10,128.75836343499844,376.6413850892986,219.8216132328899,344.8939796236066,551.8428784009726,112.98412329405106,205.54802759943428,510.7724937456504,361.8487871846989,142.38951365174577,201.79055292639063,136.80635761889087,80.99515315930003,94.15767441167523,242.54516408737342,134.9234573212365,275.37077849397207,371.8861089288352,299.72928304834886,346.8490391329116,207.4952881792067
2018-01-11,130.12764886192517,379.1155976370356,221.6903656152362,343.56425980252124,543.7206191021444,114.31869883028983,206.56813209783806,517.3715784284586,362.40249728193515,142.58758930298737,203.46387871627093,138.13712548060641,82.88562338344205,94.6328555993635,246.89452993511432,137.09929063155968,275.6839404965044,372.19797767932084,304.9815103658732,347.1655336260096,210.1713935511529
2018-01-12,130.08993380842315,371.4895421722778,223.28126251042247,330.44584735906864,521.5824063872509,113.9867527318435,205.51570848036587,505.5665306855656,359.5147765987806,136.0349468629513,201.819905922786,136.6988371814614,81.33848198511812,93.00642322869977,244.7516353309304,135.42430621265262,268.24698882151296,377.270229048608,302.56297396661375,341.10548365998807,205.5110410077938
2018-01-15,129.8122033286081,375.75475205261097,218.40948604572833,328.1674369009028,506.05924923247574,113.00864886686924,202.23804618477288,499.1396767752839,356.4925026532196,133.47469634522147,201.1742237224173,136.53185424624252,81.44858613100962,91.67575869050286,240.42304564153758,134.1329960763062,267.56035535508926,362.43656411127716,301.22489355157194,340.1623272118109,204.24259623480725
2018-01-16,129.65195555911174,365.0737469264959,215.4738237587666,331.52125020268875,499.66507249081843,111.9091595771423,200.11686190684273,498.4981738865642,356.9488363774305,132.2768179636362,200.69957357339865,137.5415972393661,81.94567033648921,94.26915628821757,237.20328064852112,135.75550697782205,265.6347485054972,362.9764085663748,301.48524761900876,340.4957091638787,203.4703702751837
2018-01-17,130.92713731971108,363.950280445829,220.27388277853512,327.7115022695885,517.021055140545,113.71153362051363,202.53915776742238,502.70417828531725,357.24320050998205,132.74320533776543,201.85934940823563,139.47157840326523,85.241968992192,96.26150881011479,236.94537507999397,136.38370477468234,266.3711215227221,363.61062660623895,300.36942677173187,348.1692464663435,207.78517701550857
2018-01-18,129.83876547970513,366.010591454202,217.02695700276556,322.41422469747465,507.02433657658594,114.7457675202753,200.68202989986173,482.8748215513099,357.9041980033867,131.3728869607522,197.66190726185758,138.5061358616533,84.78629350341318,95.72843599430392,239.4946836731333,134.46076509133667,264.92712732275663,357.3749134335567,295.7836152331859,346.5413086127026,207.6073989442668
2018-01-19,130.2638086897918,368.44065713525777,216.04020039429858,319.1443472590409,507.2619250741637,115.92952654833182,204.82147610815278,489.49060284838237,359.4994996885007,132.16906096896537,198.1785033142698,137.93643619687333,85.29241397749544,94.42769241043946,240.08189643899993,136.6466118282291,266.6262520690635,354.45856220717377,297.45806633513695,344.6558598808225,208.6314914174314
2018-01-22,131.7238785558917,373.16847695483057,224.0370167637349,328.16270101950136,520.3303101521759,118.45144054253811,208.9567175578779,493.3277272633097,366.6320214909918,137.275382548998,201.17853395553502,140.16814389957187,89.35992440436891,98.41197471565654,241.04108527635944,139.88345516090982,270.765661539673,368.83127838325726,308.390899898108,353.914070163506,210.9899944019839
2018-01-23,130.69550401903976,376.61653510993347,222.48532577994374,322.03200813428106,522.0649210577889,117.51788965133639,212.43853501142829,494.1155126912682,366.74516262958275,136.08424013524544,203.4311265569539,140.31928058246186,88.89707016034484,97.17748088639708,240.58128297115053,138.1951625575293,271.97118962646766,360.36764826769354,307.2707668997296,354.5901505686557,212.28221481467716
2018-01-24,129.76532347670704,378.297233808268,219.96411731812736,321.1915473503539,524.7740943271004,117.70923446487085,210.25916690749833,500.0143686799396,367.1344980356777,137.094046978731,206.49701378180725,141.94269529683348,90.92363311720283,97.76845576102409,243.83590869403696,138.81727810191197,269.3361473885232,361.6226735614463,307.9010372577759,356.97428640980104,212.61812952753388
2018-01-25,128.7825825029357,379.88955750239234,216.36032760036395,325.85788981422377,521.3553898055926,117.62418052512285,210.71970225176824,502.97027469360364,363.6476828455667,138.29418110633662,206.58240336080024,141.39291941069482,89.78642905170986,96.68238352493182,239.10469255486143,140.59492480634688,272.1956948876545,361.4954191155395,306.7283134021992,356.71409717435444,213.6898711003192
2018-01-26,131.20044881637398,380.8465818463418,215.31121481449722,333.60895383675836,512.1965535431692,116.87262141834431,210.12803082729386,493.85251361668935,367.2388176725099,140.65909107221376,205.56272700675953,142.9387533935693,92.35836683916679,96.91101199159729,238.65266182940235,144.27691906045345,275.3231025226818,365.6224732414622,313.9264358860981,360.8628759231459,213.42117753305996
2018-01-29,131.3516134980678,385.6270685840856,211.34143765030666,332.74986986059304,522.0908571763642,116.20299125170347,213.69265157929473,504.73730802701647,368.91476859179,139.80065039219437,205.55231218949564,146.192657774559,95.60958869883329,98.45151125670425,237.9628161025664,144.9763015079293,276.9548318265318,363.6120223125662,316.68687521662315,367.8262190663792,211.58259518273286
2018-01-30,132.52784486856297,393.331134470365,211.92226114123963,342.7823182061114,524.7052302936867,117.5818070520979,215.17171193121916,508.0623914471008,370.0628345369156,142.97024717256517,208.6100947523957,147.49705187679552,95.40218600086743,100.14366831294335,243.35889339077536,146.039687141385,283.5682317801689,360.9049081280387,312.7716755199716,367.9294757221454,215.4343692940462
2018-01-31,131.1220839041667,387.292541826814,212.46988852370143,342.32562699681466,523.2480435374948,118.03384987701146,213.430558212283,504.1965148733073,370.83405019099666,140.24467147020164,204.50545273965764,146.46724224319902,95.43436898433885,99.82225990693662,243.23364071784124,142.87355946561323,283.3967093600807,363.5768404199987,307.95386765983443,367.7650137911808,213.9655715420317
2018-02-01,135.4213746067664,383.7640065800327,217.9299903408234,343.9695007057727,517.9320122464605,118.43345059481007,216.04931443315678,515.4271337160825,378.7290397424426,144.63708101422174,204.5267714569011,148.77843870536972,97.6069090768873,100.79785439001287,246.62002100038637,143.30191305792854,285.98301217073634,366.90273247440234,308.47855957334747,373.0145945072435,219.1403057878671
2018-02-02,135.20035734408017,389.5127826451809,218.10172800930928,344.22936473176964,525.5331825882033,118.64738193914901,217.2269439057125,501.63428992586,378.33889631007577,141.63719544312872,202.2591829973815,147.01490673076708,95.52487728551998,99.53869183667155,243.30599187842674,143.90585704075366,286.63818646018603,357.36892208723503,309.7536284655234,371.7456546629082,217.7496362466215
2018-02-05,135.15770869460562,390.42421578066904,220.16715448350985,338.4570905175146,523.7170108363601,120.37161662488415,221.6218418160859,508.6531830754246,381.0520767886572,145.17937987247552,206.5355865395631,147.73252033837633,95.3980887049649,100.00028997903179,257.31148054558093,142.59742219061826,285.6928921178096,353.9367308917926,310.9712162581553,368.33328067336555,219.4190302245144
2018-02-06,132.48605153494827,389.6841963069871,221.49675600924925,335.38926553116045,519.2542612137529,119.8046296992843,220.9870636990086,505.13988089093397,381.2690185242841,146.96575751458045,204.9973340007926,147.16964538888257,96.07605890467157,97.20816826790889,247.50988623286588,142.4824763305901,285.58570617633984,348.1137094375205,309.8545493755337,363.64455423682364,216.36222328696005
2018-02-07,133.48753564795908,386.0529195966299,220.90088984074876,331.18471631041695,505.99720929941094,120.32674169927965,218.59132784113066,502.45387474113534,376.12781854427675,144.28501025662632,204.60943365384543,149.39432912030193,92.73173964107465,96.04364641405485,248.10901775875396,140.78406773421773,285.6163491277712,342.77360900719236,306.04330612047755,360.990562712877,216.9926722398616
2018-02-08,132.5939021704884,383.4962678089157,222.34596721726166,326.2097417850293,503.79434484938844,118.04460606475624,214.4090175910704,500.153505749438,371.1586362648819,141.6423130746765,203.9842612006357,147.72080391810897,92.7154516192593,95.15633323443598,246.82108112571163,141.58677247252808,284.3838627670636,345.54096863015053,305.43996613689325,357.77565452399585,217.71698326135882
2018-02-09,133.0005548443384,382.4843869244204,223.1782940951867,330.8920773935384,508.78423314473673,120.39851816221348,218.7955462908056,509.27209309789913,370.8222543512647,142.52332580324452,205.07596486839532,149.36162692579373,94.58846007225796,96.60777199564339,250.20134859062722,143.73120290542371,284.07160556257537,357.46632710471454,300.6989988161935,365.3482834705211,220.06346708829767
2018-02-12,134.43741643648394,386.0737389055353,225.6058030109639,335.6718955553824,520.8869548570642,120.98924171018315,223.88569672725237,509.9297216820177,373.17751084139354,145.68949710910977,208.20175978119744,150.85733994989872,95.58260656954849,99.41049263497901,252.26018018269605,147.61839059013124,286.6446056932688,355.421987520199,300.5843906374666,369.26050626799025,223.9920165546422
2018-02-13,137.26353951124466,385.4190623788465,227.41401763766515,333.3565159875812,520.2651730973449,123.33604609622188,222.66544492853734,515.9238751938232,376.23762224358035,146.38543892523174,210.16526889689172,150.40712399765297,99.04671681633236,103.62141621658871,255.49500179529352,151.8973360733291,286.86989730550283,359.0426128913952,307.32889872233574,370.7452589904545,223.03130233704522
2018-02-14,135.02463107847825,391.563617487651,225.6905794639963,332.4730102905883,510.78358851460877,124.03823081648422,219.83738341320867,508.2874455320112,375.6410832998438,144.17175778625767,209.48111980628408,151.89806890169206,99.44140444729345,103.28179364839167,254.24491521944742,151.2016998433815,290.51744766551514,354.69324852956606,308.6566692825455,369.11232875058744,224.09911376469066
2018-02-15,136.626232486033,393.68508634361194,227.83633406078027,335.9335328347206,498.64590691210566,122.68140848357363,218.2555510264488,503.22690228242305,372.25154699698527,145.49244827981252,208.63850577939087,151.46177145434012,97.60422923027782,102.56249473647948,245.25102765322447,150.4492490165425,290.8074241766261,352.7735879534895,302.035081111973,370.17208147605885,220.98814900039284
2018-02-16,135.51960745613877,395.5170540768664,232.76230287324356,337.25661895493204,495.4979745631669,123.382533719166,221.77042197451723,509.324892051749,380.9845525655374,146.14292463492907,210.96490406455146,154.1195832172447,101.25297263758787,101.04829975398353,246.56443240308056,154.34349020473104,298.91739894125243,363.64089725179315,306.32564320310297,369.1362694203863,227.7596955226604
2018-02-19,136.5940871734526,393.3534401083445,232.5897928763495,338.5841482646639,499.72042298416045,122.48928358110962,220.18240142610827,499.60236355592184,383.23365029073267,145.48944437205574,211.53802660258413,155.4668386056958,101.53262634527873,100.80830214134082,246.90860732397587,154.60217388668678,302.06629810098127,367.2919165813217,304.90092948987353,372.4404890966424,230.83703352156263
2018-02-20,134.74870656467294,397.7949525131685,233.14070675558636,339.9810720764814,507.776610220427,122.04227658374865,223.06214272885862,499.3625596714002,379.1553986078432,143.71052424452344,212.36036470678604,154.26822626243768,104.00717205758124,102.76725116647096,251.94348365355106,155.3503945746662,303.03359929387364,362.90216618594656,308.4059182796606,374.21141737019116,233.5579638841921
2018-02-21,137.17936656779295,398.5068499075258,234.53838378353475,343.4231759660435,505.27948888215025,122.39090358268575,225.46886114329595,500.5307573439886,384.75823506041564,142.34283715678075,215.05482380492285,155.49384730554064,104.31730657048232,102.25653713168992,246.7726807283564,154.70128668268092,306.8949075753889,366.7731686712224,313.45334586988076,374.98113429235343,236.09080823403707
2018-02-22,136.20273388506754,393.08942478321427,232.7483060509964,338.1302293723745,488.01228019807564,121.17736782408168,222.76520545371545,501.0632727757523,385.30603321113836,143.16045516493665,215.08952238583393,155.24485524782648,101.54722606413142,101.10733333977316,246.79353960634364,155.5272621028907,306.3656995008949,368.20348890034404,307.5444824264839,371.96567658002164,234.8781876117487
2018-02-23,137.9011562251828,394.8289718255131,233.94997125534329,342.8346286518736,484.1470292033758,123.51563293658565,222.18072356743565,491.74468534012897,386.1913200746901,147.3156136913529,216.85393793165582,157.00091789093776,102.85253167273618,101.45644964055171,243.75097631597822,153.05987081369136,307.9199447562823,376.40267429453615,310.04648402884914,375.5311438810877,240.30567203651606
2018-02-26,138.41748959976852,395.1062926559015,232.1833477020415,351.37423952427696,489.4555162012737,122.69025014171606,219.36109032732142,500.9585819739533,384.7030046835811,151.1582725394369,212.64471402726124,159.3244674765544,103.5618147716596,102.06574006447441,243.42486363783306,156.34485582416394,311.4606277179387,373.21247669893836,307.10750120673345,377.74320008181104,241.27271055266084
2018-02-27,136.2898961259057,392.2105640738609,228.87643183557003,348.39165194672233,488.404927359479,123.51813031998502,220.2615815233917,494.5243997209555,384.1164491714217,150.42721777728426,209.54212558419798,159.29487133320936,105.38505828779384,101.58023027933511,235.43123169509897,155.71104736537325,307.28476759180137,374.8325870623847,308.8273441929175,376.40321402449877,239.3559319258801
2018-02-28,136.03259859762827,392.0478660015913,226.7133785760786,341.7542602791028,493.2002122782924,122.64726959558364,219.69423561449423,494.51513087503537,384.2779023251277,147.19145269643448,206.0180444732837,157.95741456765754,104.71697695646742,99.99911553937268,231.50293547051294,157.83058660229577,301.8263227313555,367.8590116516171,314.3352189278505,374.66233354097903,236.1878091736959
2018-03-01,137.74009659881236,394.67918255988894,227.34716332741286,344.5250758352088,492.2676168012064,121.96548842143042,219.97459999508078,489.6621050209428,384.9270519051228,148.30580264549573,207.48823965182052,159.48298682833914,104.82212753468674,101.10977114651818,234.83248956414346,158.88266322902075,301.883452976487,364.8426952993709,316.3525375008942,371.5954669439161,235.87931627803312
2018-03-02,134.17250262254706,384.3291851289412,221.21742214735139,342.39029115331334,484.54005365623595,119.56745371526328,217.17707109903756,487.30727297046843,380.6673071767973,143.15731526604515,204.43015952305046,157.41772494022706,100.00353589127819,98.89389672067854,230.07192560502082,156.8723996327889,298.99577756184317,361.13452594334376,309.656245739105,367.99203548368513,229.78209457737907
2018-03-05,133.40168540641778,389.2216975397232,216.45545903290218,345.6510306797055,479.19927514953775,118.33083045794083,216.29256353244898,475.51917603137497,377.0645853197122,140.88134938159823,202.5499894331633,155.71979472004008,101.58034205117418,100.63938114591667,221.94958184599878,156.72775629836383,300.5344672796115,359.8398761016941,306.9101359237257,367.39272399868844,226.892394095313
2018-03-06,132.86205653883593,383.4277476709196,214.9556483672925,337.0096738996352,471.55815638889874,116.08397565826209,214.00000866136756,465.4323355118037,374.5491181557281,140.59990211019428,203.13299094047022,151.43224172471588,98.73387133484678,98.03686753794366,220.32112357830582,152.17597521238775,294.8471254061511,352.9433866904847,301.6253694576404,363.99981743140955,225.69290004312344
2018-03-07,133.3731544853679,385.07156502821294,215.69967671994314,340.76837718489685,458.63289967057716,117.88633173661594,209.00823365311692,456.91892540037276,373.386706967741,142.07700246962665,198.05131897562558,151.6439368783689,99.48172574883787,99.1334481231592,217.050165893238,151.74571260675467,293.8038416759261,348.9549468769595,299.7444955377054,360.42800590634806,225.9910367911927
2018-03-08,133.59830300191695,387.62754746283446,216.80536130414222,344.9085566150044,467.42245188979456,116.53035210662341,207.65213802169023,457.49476037770364,373.8374200814074,141.3384555572535,200.04027976587594,154.1099033691199,100.35171286344753,99.77802630236701,220.57906569672002,149.9411932128539,295.0881937159297,356.52268167413183,297.6842557567793,358.461734093495,225.1736624621045
2018-03-09,133.55643829283454,383.8002034700131,221.43793169121173,343.09738252045287,460.056867911904,116.59740395320989,210.0249776176803,457.80627625248337,374.96651091915606,140.1306908484234,202.33919019862094,154.5786424556895,102.40669700245653,100.63413542963619,224.1590440492068,149.3526000305063,293.9150286689476,365.4322802481454,301.68659898401637,356.9300408387402,225.8414895008863
2018-03-12,133.00140893988333,380.23750307056184,221.25621207982786,346.51346502545357,461.5979081038976,116.14639759467885,210.90156796701393,456.63841507815795,375.85911805874133,142.7626277330468,198.96207278672986,155.4978484264121,99.47390368481335,102.23752293707359,221.83359405334778,147.41995793706081,296.3301067057403,367.03507549668296,299.57286168174346,353.39192352179685,224.64554162296145
2018-03-13,131.38788795549243,373.79968296678504,219.49439451907477,339.11223712424425,457.21128438604177,116.77611195646283,208.76455041439482,453.2536544526439,379.28608456065336,139.6447171433023,200.34678886676326,156.13479227274905,100.0301073469203,103.63805844784686,220.87698129522667,145.98627282476835,296.9695224302619,371.67400918294294,301.8139766262834,352.013647164751,221.38413149697683
2018-03-14,131.69149547127327,378.28514300249867,223.05869817647184,339.78028311846134,463.6955146129699,116.11308125100278,212.59292726934163,452.461935262927,382.55643848488415,138.7559081631942,202.8860551148072,156.83884602037315,99.79344676579606,105.64059156671648,221.00435602629003,147.88622893277176,298.1565489283485,366.86891120483557,300.74901752282693,352.42333737903897,226.54032772659497
2018-03-15,132.97384985730494,387.05367412831555,229.66914787174608,342.6076823129521,471.8490136357834,117.13468509790995,214.43521998739712,447.7213102317933,384.34067733976576,138.37063911130653,204.31987773411691,160.26727547049364,100.61405058552226,107.65933129495384,226.80869124076136,150.30996444952305,301.6819973224193,372.00470711035814,303.6759614795165,352.2239205215371,230.2190135789365
2018-03-16,130.6284731590642,388.23224170727093,224.73142973343377,344.1679154385751,464.8994943298804,114.97741581417405,213.09893496612156,448.13226111706894,381.52315255030237,138.49614116564734,199.30097332452033,157.9739353146247,100.96815607028519,105.86416894550993,217.39338580304283,147.8539229079906,298.28526158905333,364.74378020311707,301.3333159840914,350.81555515931944,228.415430097514
2018-03-19,132.5311179202138,392.80896951315606,227.93919932662598,352.5574276876913,469.7594199047906,114.72916862627562,218.32982111785708,455.202437113722,385.29707409208095,139.4841234437483,199.68709147724687,159.96396266157473,104.09533995512759,109.19092931050318,223.57457535807595,150.55475138925019,302.28551360393624,371.5575814139327,309.4369363420051,355.02606282700486,232.58188948249307
2018-03-20,131.46922522883833,388.63504116028105,225.98267236929414,346.7255230248759,469.7821932814578,112.6242297758521,216.3416656277282,452.01316671022414,377.7828942269414,136.51430492307833,197.94942780554524,159.01293997180537,101.98233839026112,108.60770768104167,220.48733339309152,149.02476070434716,300.352839335435,370.7745104047007,302.4278613743281,351.7282414638393,228.04039620488246
2018-03-21,131.0574027876683,394.4428203066491,228.18999421880784,343.8996549411731,468.14505179087604,113.31592621666105,214.9029804164969,447.23116989215407,381.27975912398836,136.0159799526152,200.2663417620739,160.97335845905747,101.63905661809727,107.50212911363117,219.78570825878847,147.97028180967519,300.779573152766,370.99100067412905,304.61802349964546,354.7121249209332,230.25461313244463
2018-03-22,131.76785662137493,386.9805545955346,228.60755042625328,349.71953052994206,446.8968369208805,113.70036030478781,213.21341627638665,439.5688163139132,382.3930379466042,139.07412273119792,200.7220561934628,160.34470158601007,100.14619177977525,106.55935773439549,222.45585112422975,147.12025742289023,299.5902942853335,383.0765962213488,305.9962330149473,358.34007321972507,225.341140531087
2018-03-23,130.84378048675663,386.19484799010735,225.31346540512018,354.8948486531129,454.20147692516304,112.92846753319549,217.0969964206639,441.9809230745078,390.6251573516368,140.3383017938809,202.74253158632217,162.51199961459074,102.83720314959574,108.411328772609,223.13561022302963,148.67871096637433,299.6381882443094,388.423711080469,305.8215270839615,356.19114272704434,226.7694239301861
2018-03-26,132.61506331170992,392.75648106542195,227.3703459929291,366.31460895396015,458.38060454142646,112.01675236913853,213.4830361233605,438.1662667656957,394.44846570881435,140.8584725451184,204.77010689855467,165.35889826861916,102.43811981665867,109.98872673696954,226.8709383575832,148.76898323755574,305.7325973778752,391.8838130798449,306.8833540444269,364.11266681273383,229.29539945978686
2018-03-27,133.94004572033782,400.702439675516,227.86578337685953,375.39750378272186,461.6407329599911,112.27966299261631,214.59803474877518,438.5091321576083,399.30823675769483,143.23207125720515,205.5256686157974,167.43668396374514,103.50416200078888,110.7905169161782,229.45104508203258,150.77364716513807,309.6680949483096,394.9369641211006,313.8777665208119,366.31421406494997,229.33451197977456
